LoadType,Condition,Vrms,Irms,RealPower,PF,ApparentPower,SP_Ratio,CurrentPerWatt,PF_Drift,Current_Drift,Power_Drift,RollingMean_Power,RollingMean_PF,RollingMean_Current,RollingStd_Power,RollingStd_PF,RollingStd_Current,ActualPower,PredictedPower,PredictionError,HealthScore,HealthStatus,Diagnosis,MaintenanceAlert
0,0,230.4,0.0402,8.17,0.882,9.262080000000001,1.133669522643819,0.004920440636474908,0.0040000000000000036,0.0,0.02999999999999936,8.126,0.8800000000000001,0.040260000000000004,0.07635443667529673,0.006892024376046687,5.477225575000609e-05,8.21,8.180556,0.02944370269775476,99.09291014705501,Healthy,Normal stable operation,MAINTENANCE REQUIRED
1,2,229.2,0.4292,91.55,0.93,98.37264,1.0745236482796288,0.004688148552703441,-0.03199999999999992,0.0025000000000000022,-3.010000000000005,94.334,0.9578,0.42742,1.7958090098892296,0.017181385275930418,0.0010305338422397518,92.83,92.75242,0.07758148193359204,87.57816858032311,Healthy,Moderate load instability observed | Possible power factor degradation | Current instability increasing,MAINTENANCE REQUIRED
2,0,240.4,0.3833,58.18,0.631,92.14532,1.5837971811619114,0.006588174630457202,-0.013000000000000012,-0.0030000000000000027,-1.7800000000000011,59.50599999999999,0.6388,0.38756,0.8623108488240836,0.005585696017501731,0.0033775730932119378,59.54,59.0271,0.5129003906249991,92.82433411760194,Healthy,Current instability increasing,MAINTENANCE REQUIRED
0,1,232.2,0.0412,7.46,0.782,9.56664,1.2823914209115281,0.005522788203753352,-0.01200000000000001,-0.0001999999999999988,-0.1200000000000001,7.38,0.776,0.04124,0.18152134860671712,0.01589024858206864,0.00011401754250929448,7.21,7.1609826,0.04901739120483395,97.51917597392912,Healthy,Normal stable operation,MAINTENANCE REQUIRED
0,0,228.7,0.0402,6.65,0.722,9.19374,1.3825172932330827,0.006045112781954887,-0.04500000000000004,0.0,-0.45999999999999996,6.960000000000001,0.7535999999999999,0.0402,0.19000000000001377,0.02000749859427461,0.0,7.07,7.063764,0.0062359046936038,93.32529101084262,Healthy,Possible power factor degradation,MAINTENANCE REQUIRED
0,0,230.8,0.0402,8.23,0.887,9.27816,1.1273584447144591,0.0048845686512758195,-0.0030000000000000027,0.0,-0.049999999999998934,8.216,0.8864000000000001,0.0402,0.0415932686861938,0.003361547262798517,0.0,8.23,8.200281,0.029718856811523864,99.36740063186444,Healthy,Normal stable operation,MAINTENANCE REQUIRED
0,0,228.9,0.0403,6.83,0.741,9.224670000000001,1.3506105417276721,0.005900439238653001,-0.025000000000000022,0.00010000000000000286,-0.3200000000000003,6.9719999999999995,0.7542000000000001,0.040260000000000004,0.130843417870387,0.010084641788378187,5.477225575001221e-05,7.26,7.063764,0.1962359046936033,95.72057250540033,Healthy,Possible power factor degradation,MAINTENANCE REQUIRED
0,0,232.4,0.0403,7.29,0.776,9.365720000000001,1.284735253772291,0.005528120713305899,0.04700000000000004,0.00020000000000000573,0.5499999999999998,7.0840000000000005,0.7618,0.04022,0.25294268125406855,0.02096902477465289,8.36660026533437e-05,7.03,6.9695616,0.06043842315673853,92.63048241549735,Healthy,Possible power factor degradation,MAINTENANCE REQUIRED
2,1,224.1,0.3826,55.42,0.646,85.74065999999999,1.5471068206423673,0.006903644893540238,0.0020000000000000018,0.0014000000000000123,0.5100000000000051,53.84400000000001,0.6456000000000001,0.37454,1.2832692624696658,0.004393176527292538,0.006777019994067331,55.66,56.171844,0.5118444824218784,92.8903304715785,Healthy,Current instability increasing,MAINTENANCE REQUIRED
1,0,231.8,0.4253,98.92,1.0,98.58454,0.9966087747674889,0.004299433885968459,0.015000000000000013,0.00040000000000001146,1.960000000000008,97.704,0.9922000000000001,0.425,1.3303871616938667,0.009628083921528214,0.00024494897427836533,97.75,98.46122,0.7112197875976562,90.77931562078834,Healthy,Normal stable operation,MAINTENANCE REQUIRED
0,0,232.6,0.04,7.03,0.755,9.304,1.323470839260313,0.005689900426742532,-0.03400000000000003,0.0,-0.33999999999999986,7.095999999999999,0.7664000000000001,0.04,0.22423202269079404,0.021419617176782032,0.0,6.84,6.9553905,0.11539045333862319,94.36720428274607,Healthy,Possible power factor degradation,MAINTENANCE REQUIRED
1,0,230.5,0.4247,96.06,0.981,97.89335,1.0190854674161982,0.004421195086404331,0.009000000000000008,-0.00019999999999997797,0.4900000000000091,95.97999999999999,0.9798,0.42496,0.5550225220655075,0.0060991802727905975,0.00036469165057621914,95.58,96.079765,0.49976531982422046,95.32190013189263,Healthy,Normal stable operation,MAINTENANCE REQUIRED
